Date,iso3,CountryName,Region,lat,lon,CumulativePositive,CumulativeDeceased,CumulativeRecovered,CurrentlyPositive,Hospitalized,IntensiveCare,EUcountry,EUCPMcountry,NUTS
2/26/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
2/26/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
2/26/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,0,0,0,0,0,0,TRUE,TRUE,AT12
2/26/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
2/26/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
2/26/20,AUT,Austria,Salzburg,47.254051,13.032653,0,0,1,-1,0,0,TRUE,TRUE,AT32
2/26/20,AUT,Austria,Steiermark,47.187361,15.518046,0,0,0,0,0,0,TRUE,TRUE,AT22
2/26/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
2/26/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
2/26/20,AUT,Austria,Wien,48.21141,16.380038,1,0,0,1,0,0,TRUE,TRUE,AT13
2/27/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
2/27/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
2/27/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,0,0,0,0,0,0,TRUE,TRUE,AT12
2/27/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
2/27/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
2/27/20,AUT,Austria,Salzburg,47.254051,13.032653,0,0,1,-1,0,0,TRUE,TRUE,AT32
2/27/20,AUT,Austria,Steiermark,47.187361,15.518046,0,0,0,0,0,0,TRUE,TRUE,AT22
2/27/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
2/27/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
2/27/20,AUT,Austria,Wien,48.21141,16.380038,3,0,0,3,0,0,TRUE,TRUE,AT13
2/28/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
2/28/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
2/28/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,2,0,0,2,0,0,TRUE,TRUE,AT12
2/28/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
2/28/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
2/28/20,AUT,Austria,Salzburg,47.254051,13.032653,0,0,1,-1,0,0,TRUE,TRUE,AT32
2/28/20,AUT,Austria,Steiermark,47.187361,15.518046,1,0,0,1,0,0,TRUE,TRUE,AT22
2/28/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
2/28/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
2/28/20,AUT,Austria,Wien,48.21141,16.380038,4,0,0,4,0,0,TRUE,TRUE,AT13
2/29/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
2/29/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
2/29/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,2,0,0,2,0,0,TRUE,TRUE,AT12
2/29/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
2/29/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
2/29/20,AUT,Austria,Salzburg,47.254051,13.032653,0,0,1,-1,0,0,TRUE,TRUE,AT32
2/29/20,AUT,Austria,Steiermark,47.187361,15.518046,1,0,0,1,0,0,TRUE,TRUE,AT22
2/29/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
2/29/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
2/29/20,AUT,Austria,Wien,48.21141,16.380038,5,0,0,5,0,0,TRUE,TRUE,AT13
3/1/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
3/1/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
3/1/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,2,0,0,2,0,0,TRUE,TRUE,AT12
3/1/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/1/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
3/1/20,AUT,Austria,Salzburg,47.254051,13.032653,0,0,1,-1,0,0,TRUE,TRUE,AT32
3/1/20,AUT,Austria,Steiermark,47.187361,15.518046,1,0,0,1,0,0,TRUE,TRUE,AT22
3/1/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
3/1/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
3/1/20,AUT,Austria,Wien,48.21141,16.380038,9,0,0,9,0,0,TRUE,TRUE,AT13
3/2/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
3/2/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
3/2/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,3,0,0,3,0,0,TRUE,TRUE,AT12
3/2/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/2/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
3/2/20,AUT,Austria,Salzburg,47.254051,13.032653,1,0,1,0,0,0,TRUE,TRUE,AT32
3/2/20,AUT,Austria,Steiermark,47.187361,15.518046,3,0,0,3,0,0,TRUE,TRUE,AT22
3/2/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
3/2/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
3/2/20,AUT,Austria,Wien,48.21141,16.380038,10,0,0,10,0,0,TRUE,TRUE,AT13
3/3/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
3/3/20,AUT,Austria,KŠrnten,46.715832,14.455532,0,0,9,-9,0,0,TRUE,TRUE,AT21
3/3/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,5,0,0,5,0,0,TRUE,TRUE,AT12
3/3/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/3/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
3/3/20,AUT,Austria,Salzburg,47.254051,13.032653,1,0,1,0,0,0,TRUE,TRUE,AT32
3/3/20,AUT,Austria,Steiermark,47.187361,15.518046,3,0,0,3,0,0,TRUE,TRUE,AT22
3/3/20,AUT,Austria,Tirol,47.209023,11.397603,0,0,0,0,0,0,TRUE,TRUE,AT33
3/3/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
3/3/20,AUT,Austria,Wien,48.21141,16.380038,14,0,0,14,0,0,TRUE,TRUE,AT13
3/4/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
3/4/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,9,-8,0,0,TRUE,TRUE,AT21
3/4/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,12,0,0,12,0,0,TRUE,TRUE,AT12
3/4/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/4/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
3/4/20,AUT,Austria,Salzburg,47.254051,13.032653,2,0,1,1,0,0,TRUE,TRUE,AT32
3/4/20,AUT,Austria,Steiermark,47.187361,15.518046,4,0,0,4,0,0,TRUE,TRUE,AT22
3/4/20,AUT,Austria,Tirol,47.209023,11.397603,2,0,0,2,0,0,TRUE,TRUE,AT33
3/4/20,AUT,Austria,Vorarlberg,47.240149,9.896366,0,0,1,-1,0,0,TRUE,TRUE,AT34
3/4/20,AUT,Austria,Wien,48.21141,16.380038,16,0,0,16,0,0,TRUE,TRUE,AT13
3/5/20,AUT,Austria,Burgenland,47.541449,16.520206,0,0,0,0,0,0,TRUE,TRUE,AT11
3/5/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/5/20,AUT,Austria,KŠrnten,46.715832,14.455532,2,0,9,-7,0,0,TRUE,TRUE,AT21
3/5/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,13,0,0,13,0,0,TRUE,TRUE,AT12
3/5/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,15,0,0,15,0,0,TRUE,TRUE,AT12
3/5/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/5/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,0,0,7,-7,0,0,TRUE,TRUE,AT31
3/5/20,AUT,Austria,Salzburg,47.254051,13.032653,4,0,0,4,0,0,TRUE,TRUE,AT32
3/5/20,AUT,Austria,Salzburg,47.254051,13.032653,3,0,1,2,0,0,TRUE,TRUE,AT32
3/5/20,AUT,Austria,Steiermark,47.187361,15.518046,4,0,0,4,0,0,TRUE,TRUE,AT22
3/5/20,AUT,Austria,Steiermark,47.187361,15.518046,4,0,0,4,0,0,TRUE,TRUE,AT22
3/5/20,AUT,Austria,Tirol,47.209023,11.397603,3,0,0,3,0,0,TRUE,TRUE,AT33
3/5/20,AUT,Austria,Tirol,47.209023,11.397603,4,0,2,2,0,0,TRUE,TRUE,AT33
3/5/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,1,0,0,0,TRUE,TRUE,AT34
3/5/20,AUT,Austria,Wien,48.21141,16.380038,17,0,0,17,0,0,TRUE,TRUE,AT13
3/5/20,AUT,Austria,Wien,48.21141,16.380038,16,0,0,16,0,0,TRUE,TRUE,AT13
3/6/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/6/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/6/20,AUT,Austria,KŠrnten,46.715832,14.455532,2,0,9,-7,0,0,TRUE,TRUE,AT21
3/6/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/6/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,15,0,0,15,0,0,TRUE,TRUE,AT12
3/6/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,22,0,0,22,0,0,TRUE,TRUE,AT12
3/6/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,15,0,0,15,0,0,TRUE,TRUE,AT12
3/6/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/6/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,1,0,0,1,0,0,TRUE,TRUE,AT31
3/6/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,1,0,7,-6,0,0,TRUE,TRUE,AT31
3/6/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,1,0,0,1,0,0,TRUE,TRUE,AT31
3/6/20,AUT,Austria,Salzburg,47.254051,13.032653,5,0,0,5,0,0,TRUE,TRUE,AT32
3/6/20,AUT,Austria,Salzburg,47.254051,13.032653,3,0,1,2,0,0,TRUE,TRUE,AT32
3/6/20,AUT,Austria,Salzburg,47.254051,13.032653,4,0,0,4,0,0,TRUE,TRUE,AT32
3/6/20,AUT,Austria,Steiermark,47.187361,15.518046,5,0,0,5,0,0,TRUE,TRUE,AT22
3/6/20,AUT,Austria,Steiermark,47.187361,15.518046,6,0,0,6,0,0,TRUE,TRUE,AT22
3/6/20,AUT,Austria,Steiermark,47.187361,15.518046,4,0,0,4,0,0,TRUE,TRUE,AT22
3/6/20,AUT,Austria,Tirol,47.209023,11.397603,4,0,0,4,0,0,TRUE,TRUE,AT33
3/6/20,AUT,Austria,Tirol,47.209023,11.397603,7,0,2,5,0,0,TRUE,TRUE,AT33
3/6/20,AUT,Austria,Tirol,47.209023,11.397603,4,0,0,4,0,0,TRUE,TRUE,AT33
3/6/20,AUT,Austria,Vorarlberg,47.240149,9.896366,3,0,1,2,0,0,TRUE,TRUE,AT34
3/6/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/6/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/6/20,AUT,Austria,Wien,48.21141,16.380038,27,0,0,27,0,0,TRUE,TRUE,AT13
3/6/20,AUT,Austria,Wien,48.21141,16.380038,17,0,0,17,0,0,TRUE,TRUE,AT13
3/6/20,AUT,Austria,Wien,48.21141,16.380038,23,0,0,23,0,0,TRUE,TRUE,AT13
3/7/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/7/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/7/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/7/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/7/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/7/20,AUT,Austria,KŠrnten,46.715832,14.455532,3,0,9,-6,0,0,TRUE,TRUE,AT21
3/7/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,23,0,0,23,0,0,TRUE,TRUE,AT12
3/7/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,23,0,0,23,0,0,TRUE,TRUE,AT12
3/7/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,29,0,0,29,0,0,TRUE,TRUE,AT12
3/7/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/7/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,7,0,7,0,0,0,TRUE,TRUE,AT31
3/7/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,4,0,0,4,0,0,TRUE,TRUE,AT31
3/7/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,4,0,0,4,0,0,TRUE,TRUE,AT31
3/7/20,AUT,Austria,Salzburg,47.254051,13.032653,5,0,1,4,0,0,TRUE,TRUE,AT32
3/7/20,AUT,Austria,Salzburg,47.254051,13.032653,5,0,0,5,0,0,TRUE,TRUE,AT32
3/7/20,AUT,Austria,Salzburg,47.254051,13.032653,5,0,0,5,0,0,TRUE,TRUE,AT32
3/7/20,AUT,Austria,Steiermark,47.187361,15.518046,8,0,0,8,0,0,TRUE,TRUE,AT22
3/7/20,AUT,Austria,Steiermark,47.187361,15.518046,6,0,0,6,0,0,TRUE,TRUE,AT22
3/7/20,AUT,Austria,Steiermark,47.187361,15.518046,6,0,0,6,0,0,TRUE,TRUE,AT22
3/7/20,AUT,Austria,Tirol,47.209023,11.397603,7,0,0,7,0,0,TRUE,TRUE,AT33
3/7/20,AUT,Austria,Tirol,47.209023,11.397603,8,0,2,6,0,0,TRUE,TRUE,AT33
3/7/20,AUT,Austria,Tirol,47.209023,11.397603,7,0,0,7,0,0,TRUE,TRUE,AT33
3/7/20,AUT,Austria,Vorarlberg,47.240149,9.896366,3,0,1,2,0,0,TRUE,TRUE,AT34
3/7/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/7/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/7/20,AUT,Austria,Wien,48.21141,16.380038,31,0,0,31,0,0,TRUE,TRUE,AT13
3/7/20,AUT,Austria,Wien,48.21141,16.380038,28,0,0,28,0,0,TRUE,TRUE,AT13
3/7/20,AUT,Austria,Wien,48.21141,16.380038,23,0,0,23,0,0,TRUE,TRUE,AT13
3/8/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/8/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/8/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/8/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/8/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/8/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/8/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/8/20,AUT,Austria,KŠrnten,46.715832,14.455532,3,0,9,-6,0,0,TRUE,TRUE,AT21
3/8/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,31,0,0,31,0,0,TRUE,TRUE,AT12
3/8/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,36,0,0,36,0,0,TRUE,TRUE,AT12
3/8/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,31,0,0,31,0,0,TRUE,TRUE,AT12
3/8/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,34,0,0,34,0,0,TRUE,TRUE,AT12
3/8/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/8/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,7,0,0,7,0,0,TRUE,TRUE,AT31
3/8/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,7,0,0,7,0,0,TRUE,TRUE,AT31
3/8/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,7,0,0,7,0,0,TRUE,TRUE,AT31
3/8/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,11,0,7,4,0,0,TRUE,TRUE,AT31
3/8/20,AUT,Austria,Salzburg,47.254051,13.032653,8,0,0,8,0,0,TRUE,TRUE,AT32
3/8/20,AUT,Austria,Salzburg,47.254051,13.032653,6,0,1,5,0,0,TRUE,TRUE,AT32
3/8/20,AUT,Austria,Salzburg,47.254051,13.032653,7,0,0,7,0,0,TRUE,TRUE,AT32
3/8/20,AUT,Austria,Salzburg,47.254051,13.032653,7,0,0,7,0,0,TRUE,TRUE,AT32
3/8/20,AUT,Austria,Steiermark,47.187361,15.518046,10,0,0,10,0,0,TRUE,TRUE,AT22
3/8/20,AUT,Austria,Steiermark,47.187361,15.518046,11,0,0,11,0,0,TRUE,TRUE,AT22
3/8/20,AUT,Austria,Steiermark,47.187361,15.518046,8,0,0,8,0,0,TRUE,TRUE,AT22
3/8/20,AUT,Austria,Steiermark,47.187361,15.518046,8,0,0,8,0,0,TRUE,TRUE,AT22
3/8/20,AUT,Austria,Tirol,47.209023,11.397603,8,0,0,8,0,0,TRUE,TRUE,AT33
3/8/20,AUT,Austria,Tirol,47.209023,11.397603,21,0,2,19,0,0,TRUE,TRUE,AT33
3/8/20,AUT,Austria,Tirol,47.209023,11.397603,8,0,0,8,0,0,TRUE,TRUE,AT33
3/8/20,AUT,Austria,Tirol,47.209023,11.397603,8,0,0,8,0,0,TRUE,TRUE,AT33
3/8/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/8/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/8/20,AUT,Austria,Vorarlberg,47.240149,9.896366,4,0,1,3,0,0,TRUE,TRUE,AT34
3/8/20,AUT,Austria,Vorarlberg,47.240149,9.896366,1,0,0,1,0,0,TRUE,TRUE,AT34
3/8/20,AUT,Austria,Wien,48.21141,16.380038,32,0,0,32,0,0,TRUE,TRUE,AT13
3/8/20,AUT,Austria,Wien,48.21141,16.380038,32,0,0,32,0,0,TRUE,TRUE,AT13
3/8/20,AUT,Austria,Wien,48.21141,16.380038,32,0,0,32,0,0,TRUE,TRUE,AT13
3/8/20,AUT,Austria,Wien,48.21141,16.380038,32,0,0,32,0,0,TRUE,TRUE,AT13
3/9/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/9/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/9/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/9/20,AUT,Austria,KŠrnten,46.715832,14.455532,3,0,9,-6,0,0,TRUE,TRUE,AT21
3/9/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/9/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/9/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,37,0,0,37,0,0,TRUE,TRUE,AT12
3/9/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,36,0,0,36,0,0,TRUE,TRUE,AT12
3/9/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,36,0,0,36,0,0,TRUE,TRUE,AT12
3/9/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/9/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,14,0,7,7,0,0,TRUE,TRUE,AT31
3/9/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,11,0,0,11,0,0,TRUE,TRUE,AT31
3/9/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,9,0,0,9,0,0,TRUE,TRUE,AT31
3/9/20,AUT,Austria,Salzburg,47.254051,13.032653,9,0,1,8,0,0,TRUE,TRUE,AT32
3/9/20,AUT,Austria,Salzburg,47.254051,13.032653,9,0,0,9,0,0,TRUE,TRUE,AT32
3/9/20,AUT,Austria,Salzburg,47.254051,13.032653,8,0,0,8,0,0,TRUE,TRUE,AT32
3/9/20,AUT,Austria,Steiermark,47.187361,15.518046,18,0,0,18,0,0,TRUE,TRUE,AT22
3/9/20,AUT,Austria,Steiermark,47.187361,15.518046,16,0,0,16,0,0,TRUE,TRUE,AT22
3/9/20,AUT,Austria,Steiermark,47.187361,15.518046,10,0,0,10,0,0,TRUE,TRUE,AT22
3/9/20,AUT,Austria,Tirol,47.209023,11.397603,23,0,2,21,0,0,TRUE,TRUE,AT33
3/9/20,AUT,Austria,Tirol,47.209023,11.397603,16,0,0,16,0,0,TRUE,TRUE,AT33
3/9/20,AUT,Austria,Tirol,47.209023,11.397603,9,0,0,9,0,0,TRUE,TRUE,AT33
3/9/20,AUT,Austria,Vorarlberg,47.240149,9.896366,5,0,1,4,0,0,TRUE,TRUE,AT34
3/9/20,AUT,Austria,Vorarlberg,47.240149,9.896366,3,0,0,3,0,0,TRUE,TRUE,AT34
3/9/20,AUT,Austria,Vorarlberg,47.240149,9.896366,2,0,0,2,0,0,TRUE,TRUE,AT34
3/9/20,AUT,Austria,Wien,48.21141,16.380038,35,0,0,35,0,0,TRUE,TRUE,AT13
3/9/20,AUT,Austria,Wien,48.21141,16.380038,35,0,0,35,0,0,TRUE,TRUE,AT13
3/9/20,AUT,Austria,Wien,48.21141,16.380038,33,0,0,33,0,0,TRUE,TRUE,AT13
3/10/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/10/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/10/20,AUT,Austria,KŠrnten,46.715832,14.455532,3,0,9,-6,0,0,TRUE,TRUE,AT21
3/10/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/10/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,43,0,0,43,0,0,TRUE,TRUE,AT12
3/10/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,40,0,0,40,0,0,TRUE,TRUE,AT12
3/10/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/10/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,30,0,7,23,0,0,TRUE,TRUE,AT31
3/10/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,22,0,0,22,0,0,TRUE,TRUE,AT31
3/10/20,AUT,Austria,Salzburg,47.254051,13.032653,11,0,1,10,0,0,TRUE,TRUE,AT32
3/10/20,AUT,Austria,Salzburg,47.254051,13.032653,12,0,0,12,0,0,TRUE,TRUE,AT32
3/10/20,AUT,Austria,Steiermark,47.187361,15.518046,17,0,0,17,0,0,TRUE,TRUE,AT22
3/10/20,AUT,Austria,Steiermark,47.187361,15.518046,19,0,0,19,0,0,TRUE,TRUE,AT22
3/10/20,AUT,Austria,Tirol,47.209023,11.397603,32,0,0,32,0,0,TRUE,TRUE,AT33
3/10/20,AUT,Austria,Tirol,47.209023,11.397603,35,0,2,33,0,0,TRUE,TRUE,AT33
3/10/20,AUT,Austria,Vorarlberg,47.240149,9.896366,11,0,0,11,0,0,TRUE,TRUE,AT34
3/10/20,AUT,Austria,Vorarlberg,47.240149,9.896366,14,0,1,13,0,0,TRUE,TRUE,AT34
3/10/20,AUT,Austria,Wien,48.21141,16.380038,43,0,0,43,0,0,TRUE,TRUE,AT13
3/10/20,AUT,Austria,Wien,48.21141,16.380038,44,0,1,43,0,0,TRUE,TRUE,AT13
3/11/20,AUT,Austria,Burgenland,47.541449,16.520206,6,0,0,6,0,0,TRUE,TRUE,AT11
3/11/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/11/20,AUT,Austria,Burgenland,47.541449,16.520206,4,0,0,4,0,0,TRUE,TRUE,AT11
3/11/20,AUT,Austria,KŠrnten,46.715832,14.455532,5,0,9,-4,0,0,TRUE,TRUE,AT21
3/11/20,AUT,Austria,KŠrnten,46.715832,14.455532,3,0,0,3,0,0,TRUE,TRUE,AT21
3/11/20,AUT,Austria,KŠrnten,46.715832,14.455532,1,0,0,1,0,0,TRUE,TRUE,AT21
3/11/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,51,0,1,50,0,0,TRUE,TRUE,AT12
3/11/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,45,0,0,45,0,0,TRUE,TRUE,AT12
3/11/20,AUT,Austria,Niederšsterreich,48.27051,15.763245,45,0,0,45,0,0,TRUE,TRUE,AT12
3/11/20,AUT,Austria,NOT SPECIFIED,0,0,0,0,0,0,0,0,TRUE,TRUE,0
3/11/20,AUT,Austria,Oberšsterreich,48.138166,13.964295,57,0,7,50,0,0,TRUE,TRUE,AT31
